System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
16:43:30:997, 12292597385435,    0.104,   67.000, 4100,  26.884,   2.787,   0.774,  24.955,   2.587,   0.719, 74,  0,   0.840,   0.087,   0.024,   0.193,   0.020,   0.006,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:31:342, 12293285289650,    0.449,  104.000, 4100,  32.558,  14.030,   3.897,  31.051,  13.310,   3.697, 87,  0,   0.528,   0.269,   0.075,   0.000,   0.020,   0.006,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:31:656, 12293910179380,    0.763,   91.000, 3400,  28.643,  23.015,   6.393,  27.010,  21.783,   6.051, 78,  0,   0.548,   0.441,   0.123,   0.014,   0.024,   0.007,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:31:954, 12294522604701,    1.070,  119.000, 3100,  19.263,  28.937,   8.038,  17.672,  27.216,   7.560, 70,  0,   0.535,   0.606,   0.168,   0.000,   0.024,   0.007,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:32:221, 12295035467652,    1.328,   84.000, 3100,  18.575,  33.720,   9.367,  16.998,  31.592,   8.776, 69,  0,   0.548,   0.747,   0.207,   0.014,   0.028,   0.008,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:32:503, 12295598172782,    1.610,  100.000, 2900,  16.513,  38.385,  10.662,  14.951,  35.815,   9.949, 67,  0,   0.527,   0.896,   0.249,   0.000,   0.028,   0.008,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:32:817, 12296254846809,    1.940,   97.000, 3000,  16.505,  43.826,  12.174,  14.919,  40.734,  11.315, 66,  0,   0.562,   1.081,   0.300,   0.007,   0.030,   0.008,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:33:099, 12296785713542,    2.206,   90.000, 2800,  16.872,  48.322,  13.423,  15.284,  44.807,  12.446, 67,  0,   0.532,   1.223,   0.340,   0.000,   0.030,   0.008,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:33:460, 12297532073860,    2.581,  117.000, 2800,  16.631,  54.553,  15.154,  15.094,  50.462,  14.017, 67,  0,   0.541,   1.425,   0.396,   0.007,   0.033,   0.009,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:33:790, 12298160821050,    2.897,   85.000, 2800,  15.481,  59.440,  16.511,  13.892,  54.847,  15.235, 66,  0,   0.543,   1.597,   0.444,   0.008,   0.035,   0.010,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:34:181, 12298941151500,    3.288,  134.000, 2700,  14.970,  65.304,  18.140,  13.410,  60.101,  16.695, 65,  0,   0.529,   1.804,   0.501,   0.000,   0.035,   0.010,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:34:410, 12299396206733,    3.517,   89.000, 2700,  14.693,  68.660,  19.072,  13.148,  63.104,  17.529, 65,  0,   0.548,   1.929,   0.536,   0.011,   0.038,   0.011,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:34:731, 12300036258263,    3.838,  110.000, 2700,  14.663,  73.372,  20.381,  13.128,  67.322,  18.701, 65,  0,   0.530,   2.099,   0.583,   0.000,   0.038,   0.011,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:34:998, 12300568497927,    4.105,   45.000, 1000,   9.831,  75.998,  21.111,   8.149,  69.499,  19.305, 54,  0,   0.614,   2.263,   0.629,   0.058,   0.053,   0.015,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:34:998, 12300571926924,    4.107,   15.000, 1000,   1.489,  76.001,  21.111,   1.312,  69.502,  19.306, 54,  0,   0.532,   2.264,   0.629,   0.000,   0.053,   0.015,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000

Total Elapsed Time (sec) = 4.106920
Measured RDTSC Frequency (GHz) = 1.992

Cumulative Processor Energy_0 (Joules) = 76.001038
Cumulative Processor Energy_0 (mWh) = 21.111399
Average Processor Power_0 (Watt) = 18.505605

Cumulative IA Energy_0 (Joules) = 69.501709
Cumulative IA Energy_0 (mWh) = 19.306030
Average IA Power_0 (Watt) = 16.923073

Cumulative DRAM Energy_0 (Joules) = 2.264282
Cumulative DRAM Energy_0 (mWh) = 0.628967
Average DRAM Power_0 (Watt) = 0.551333

Cumulative GT Energy_0 (Joules) = 0.053406
Cumulative GT Energy_0 (mWh) = 0.014835
Average GT Power_0 (Watt) = 0.013004
