System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
16:43:02:635, 12236101276575,    0.111,   67.000, 3800,  27.325,   3.020,   0.839,  25.371,   2.804,   0.779, 73,  0,   0.845,   0.093,   0.026,   0.223,   0.025,   0.007,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:02:965, 12236771671488,    0.447,  110.000, 4100,  32.294,  13.888,   3.858,  30.784,  13.164,   3.657, 84,  0,   0.593,   0.293,   0.081,   0.000,   0.025,   0.007,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:03:248, 12237321422055,    0.723,   99.000, 4100,  33.066,  23.013,   6.393,  31.461,  21.846,   6.068, 87,  0,   0.591,   0.456,   0.127,   0.037,   0.035,   0.010,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:03:544, 12237910969359,    1.019,   96.000, 4100,  33.466,  32.918,   9.144,  31.871,  31.279,   8.689, 88,  0,   0.552,   0.619,   0.172,   0.000,   0.035,   0.010,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:03:813, 12238466427877,    1.298,   96.000, 4100,  33.353,  42.218,  11.727,  31.765,  40.136,  11.149, 89,  0,   0.562,   0.776,   0.216,   0.019,   0.040,   0.011,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:04:127, 12239072970440,    1.602,   89.000, 3300,  25.817,  50.079,  13.911,  24.289,  47.532,  13.203, 75,  0,   0.531,   0.938,   0.261,   0.000,   0.040,   0.011,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:04:504, 12239842739072,    1.989,  111.000, 3000,  20.677,  58.069,  16.130,  19.076,  54.903,  15.251, 70,  0,   0.553,   1.151,   0.320,   0.011,   0.044,   0.012,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:04:817, 12240459019157,    2.298,   96.000, 2800,  16.667,  63.226,  17.563,  15.116,  59.580,  16.550, 67,  0,   0.548,   1.321,   0.367,   0.008,   0.047,   0.013,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:05:147, 12241104628575,    2.622,   99.000, 2700,  15.417,  68.222,  18.951,  13.865,  64.074,  17.798, 65,  0,   0.529,   1.492,   0.415,   0.000,   0.047,   0.013,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:05:461, 12241729328148,    2.936,  102.000, 2700,  14.627,  72.809,  20.225,  13.055,  68.168,  18.935, 64,  0,   0.556,   1.667,   0.463,   0.008,   0.049,   0.014,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:05:727, 12242264336912,    3.204,   88.000, 2700,  14.489,  76.701,  21.306,  12.977,  71.653,  19.904, 64,  0,   0.535,   1.811,   0.503,   0.000,   0.049,   0.014,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:06:089, 12242980141493,    3.564,  119.000, 2700,  14.543,  81.927,  22.757,  12.949,  76.306,  21.196, 64,  0,   0.546,   2.007,   0.557,   0.007,   0.052,   0.014,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:06:339, 12243479912590,    3.815,   74.000, 1200,  10.242,  84.496,  23.471,   8.612,  78.467,  21.796, 55,  0,   0.582,   2.153,   0.598,   0.039,   0.062,   0.017,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000
16:43:06:339, 12243481954327,    3.816,   14.000, 1100,   2.620,  84.499,  23.472,   1.310,  78.468,  21.797, 55,  0,   0.595,   2.153,   0.598,   0.000,   0.062,   0.017,  15.000,  40.000,  71.000,  15.000,  40.000,    0,   0.000

Total Elapsed Time (sec) = 3.815650
Measured RDTSC Frequency (GHz) = 1.992

Cumulative Processor Energy_0 (Joules) = 84.498779
Cumulative Processor Energy_0 (mWh) = 23.471883
Average Processor Power_0 (Watt) = 22.145318

Cumulative IA Energy_0 (Joules) = 78.468079
Cumulative IA Energy_0 (mWh) = 21.796689
Average IA Power_0 (Watt) = 20.564801

Cumulative DRAM Energy_0 (Joules) = 2.153442
Cumulative DRAM Energy_0 (mWh) = 0.598178
Average DRAM Power_0 (Watt) = 0.564371

Cumulative GT Energy_0 (Joules) = 0.061584
Cumulative GT Energy_0 (mWh) = 0.017107
Average GT Power_0 (Watt) = 0.016140
